time_s,true_x_m,true_y_m,ideal_x_m,ideal_y_m,noise_x_m,noise_y_m,multipath_x_m,multipath_y_m,outage_x_m,outage_y_m,urban_x_m,urban_y_m,error_noise_m,error_multipath_m,error_outage_m,error_urban_m,noise_x_corrected,noise_y_corrected,multipath_x_corrected,multipath_y_corrected,outage_x_corrected,outage_y_corrected,urban_x_corrected,urban_y_corrected,error_noise_corrected_m,error_multipath_corrected_m,error_outage_corrected_m,error_urban_corrected_m,noise_x_kf,noise_y_kf,multipath_x_kf,multipath_y_kf,outage_x_kf,outage_y_kf,urban_x_kf,urban_y_kf,error_noise_kf_m,error_multipath_kf_m,error_outage_kf_m,error_urban_kf_m,true_vx_mps,true_vy_mps,ins_vx_mps,ins_vy_mps,ins_x_m,ins_y_m,error_ins_m,fused_x_m,fused_y_m,error_fused_m
175,140.0,-8.42868986853184,140.0,-8.42868986853184,141.65436649807205,-8.926761947644597,142.49889581501677,-6.166983105501927,,,138.67213789891252,-12.30586391316106,1.727716500452225,3.37042990970641,,4.0982552789999485,140.73422955701884,-6.907983655186443,142.48641954475937,-6.14330840325088,,,144.66556458271683,-10.964892503860199,1.6886800850686237,3.3771660596439657,,5.3103499586136635,124.60145996243936,-9.639242036836952,127.20244080851957,-7.033274965426584,79.76741787095068,6.870774477206792,109.55299313339299,-6.5284914464742725,15.446050363783815,12.873410737300878,62.14529394249575,30.5062449537534,0.7999999999999972,0.3572052007260522,1.0507894053459879,0.24992766925352136,146.47364182374267,-13.392089936158433,8.157412499893944,146.47364182374267,-13.392089936158433,8.157412499893944
176,140.8,-8.063754837128343,140.8,-8.063754837128343,140.82600378375582,-6.91064091101681,143.13966877156705,-5.882674568229915,,,142.88328337359977,-15.97780697590274,1.1534070935112077,3.198618623722439,,8.18365999232353,142.33344980730558,-5.790824931117294,143.12798747627997,-5.859308687413327,,,145.49715907115873,-9.945698725973505,2.741838556364122,3.20610488236266,,5.0601399329001095,125.39265996730337,-9.506180100070235,127.97962967624693,-6.977165218990295,79.76741787095068,6.870774477206792,110.37600796912854,-6.76182055378833,15.4747121951366,12.866334840832259,62.833241577845456,30.451836134667925,0.7999999999999972,0.37252315194555674,0.8761076327941093,0.2535891387047123,147.34974945653678,-13.138500797453721,8.285666207689186,147.34974945653678,-13.138500797453721,8.285666207689186
177,141.6,-7.683643564640727,141.6,-7.683643564640727,144.50706815431462,-7.061143255553655,143.77459377466434,-5.586679053031714,,,145.60862214297822,-10.86333159895609,2.972970213211657,3.020946581413936,,5.1165874839333725,143.21473991386227,-5.838390935305186,143.76373665150228,-5.563638141320135,,,145.84973416924606,-8.813359814310672,2.4520078008623245,3.0292209051112575,,4.397328656585256,126.32478600870158,-9.386946352802,128.7498809555457,-6.909357293533588,79.76741787095068,6.870774477206792,111.24599073945096,-6.863097283467716,15.369886234716144,12.873425289575101,63.52243144970511,30.36509796442362,0.7999999999999972,0.3875508540979782,0.7383161989542735,0.4801925436764302,148.08806565549105,-12.65830825377729,8.175713101577426,148.08806565549105,-12.65830825377729,8.175713101577426
178,142.4,-7.288653128932387,142.4,-7.288653128932387,141.8706863335241,-1.1308915120219112,144.40408342583154,-5.279159070502792,,,147.07585297686242,-2.527063768972992,6.180469325885703,2.8380304347481053,,6.673554846864723,143.6907832407919,-6.1870234861877424,144.39407761194815,-5.256459171320819,143.08568488716745,-7.928657667755781,145.5065704896974,-8.963705792206229,1.6969706080197398,2.8471315044840786,0.937960326562041,3.5293882801697336,127.08289153564556,-8.984334688326436,129.51326790417258,-6.829859660262353,79.76741787095068,6.870774477206792,112.13071568586153,-6.756030251132318,15.41068290698591,12.894896492664182,64.21315857583713,30.273970007584165,0.8000000000000114,0.4022747832657041,0.7712570283920712,0.01650569865895052,148.85932268388314,-12.64180255511834,8.389222747883274,148.85932268388314,-12.64180255511834,8.389222747883274
179,143.20000000000002,-6.879093998109319,143.20000000000002,-6.879093998109319,148.64033833317924,-4.639944175240165,145.02856391214064,-4.960285154683427,,,150.5993511095948,-4.4894113656749575,5.883117635124619,2.650560951646355,,7.775665883178113,143.94847588447843,-6.165942730871127,145.01943441685967,-4.937942200277626,143.27194994552258,-8.353927164092028,147.3648996105519,-8.227847189879371,1.0338282640792793,2.6605285000312677,1.4765871671334814,4.377844668131242,128.1341538738073,-8.772477775419791,130.26988099067566,-6.7386886934701575,79.76741787095068,6.870774477206792,113.08059273892438,-6.70006233743797,15.184354501469556,12.930881301940016,64.90571129451615,30.119939344129804,0.7999999999999972,0.4166816889063165,0.8509967159171817,0.20060496066067365,149.7103193998003,-12.441197594457668,8.562783140073519,149.7103193998003,-12.441197594457668,8.562783140073519
180,144.0,-6.455289751119754,144.0,-6.455289751119754,145.25133469553,-6.711124934081287,145.64847394096702,-4.63023580752299,,,149.5390928864794,-8.627217914572537,1.2772196996124556,2.45932678411907,,5.949690912328654,144.88261031972564,-5.849409071849408,145.64024358327217,-4.608265611816809,144.63628157384383,-7.134253208682947,148.84206584099277,-5.496322660063789,1.0705570391152903,2.4702018507873604,0.9305082578458662,4.936113804425238,128.96888387049123,-8.671954618695802,131.01982766566255,-6.635868673700233,79.76741787095068,6.870774477206792,113.98083006664162,-6.747647876608081,15.193684715496921,12.981428371961991,65.6003703860165,30.02059354445523,0.7999999999999972,0.4307586057771946,0.8440191244193198,0.2662705528953761,150.55433852421965,-12.174927041562292,8.699057663005265,150.55433852421965,-12.174927041562292,8.699057663005265
181,144.8,-6.01757678655493,144.8,-6.01757678655493,143.08568488716745,-7.928657667755781,146.26426364344965,-4.289197439772972,143.08568488716745,-7.928657667755781,144.16765303945465,-7.955245008203225,2.567315025581698,2.265251240792253,2.567315025581698,2.038239636474727,145.20346835901617,-5.717422452843336,146.25695299494882,-4.267615691003558,145.16547978771996,-6.884999137139997,149.9856477273242,-4.361439463241064,0.5028710975717763,2.2770761659271868,0.9412741415370666,5.443687462150602,129.65729847363906,-8.635707279451033,131.76323209074891,-6.521431787870781,90.48554252193287,4.365618130258193,114.72620253321696,-6.777465842328324,15.367368570913067,13.04650096317132,55.298020107570736,30.08339617546813,0.7999999999999972,0.44449286560331114,1.0489383902342604,0.3873496587992686,151.60327691445391,-11.787577382763024,8.920621259474206,145.6409624953534,-9.086333582257954,3.181899776825863
182,145.6,-5.566304019913131,145.6,-5.566304019913131,143.45821500387777,-8.779196660428276,146.8763934493974,-3.9373643081995695,143.45821500387777,-8.779196660428276,151.68044174489415,-7.1548536968730625,3.861336826682006,2.069450367141494,3.861336826682006,6.284525589829436,146.28308473825334,-6.552910031800289,146.87002078290456,-3.916186561332026,146.01798402781282,-6.903860222656116,151.29829490764314,-4.285814131858947,1.1999984093016622,2.082268094200095,1.401344798043244,5.84039546673689,130.33030877164606,-8.642704628564822,132.500234825859,-6.3954181263322,98.25096444102098,2.4386805581970252,115.63867135800066,-6.786784249619882,15.576511512985878,13.125977213872513,48.02094279021644,29.986176581634986,0.7999999999999972,0.45787210847784987,1.0393029394635405,0.04315640295659978,152.64257985391745,-11.744420979806424,9.368407557793653,146.21352445888968,-9.66876395624172,4.148082664417027
183,146.4,-5.10183256959923,146.4,-5.10183256959923,147.36494483048637,-4.694905297864784,147.48533293645454,-3.5749384490041995,147.36494483048637,-4.694905297864784,153.2234469866859,3.1428647328063457,1.0472384305226718,1.8733267836820926,1.0472384305226718,10.702077480022586,146.44110429767733,-6.59379789442437,147.47991418031708,-3.5541801179198145,146.63939923136851,-6.5742433878148825,152.04388262344168,-3.4812034173955664,1.4925314381171775,1.8871785151487939,1.4917458260636496,5.871954522657613,131.16101341699394,-8.450187733482,133.23099247565366,-6.257875676820943,104.62342500296191,1.5131091796914444,116.56670489009242,-6.541603932232027,15.60250602885765,13.219651842694095,42.29704094649716,29.86801698625962,0.8000000000000114,0.4708842939852955,0.7761596110636722,0.6396924893736954,153.41873946498112,-11.104728490432729,9.235662570365093,149.18108322083478,-6.617852255635167,3.167450010601149
184,147.20000000000002,-4.62453543194254,147.20000000000002,-4.62453543194254,146.75307442934832,-6.137236922511147,148.091559656401,-3.2021296073389527,146.75307442934832,-6.137236922511147,153.6136953472981,-2.919149221197022,1.5773421522519562,1.6787247990031096,1.5773421522519562,6.636552579144832,147.04153393755678,-6.389735319955973,148.08710835468725,-3.181805956794404,147.04153393755678,-6.389735319955973,152.80079160855388,-2.4307791748159184,1.7722985464048937,1.693643873846299,1.7722985464048937,6.015100427933815,131.92136998990114,-8.337395245655069,133.95567729596428,-6.10886031527092,109.54423467000836,0.619536658473371,117.48145543689222,-6.452159624157813,15.7232904629335,13.32723918326314,38.01916562310226,29.774688934351516,0.7999999999999972,0.4835177120369947,0.7477036807720674,0.5535439974864337,154.1664431457532,-10.551184492946295,9.146392687574052,148.97708504426978,-7.461421193641692,3.3475292499840323
185,148.0,-4.134797145525241,148.0,-4.134797145525241,149.42800098818418,-6.979304564720589,148.69555794152174,-2.8191551628020695,149.42800098818418,-6.979304564720589,156.26438323909508,-1.9976864492981745,3.1828303882099,1.48819174729526,3.1828303882099,8.536232919184192,147.84449503422758,-5.145736125381681,148.6920852201678,-2.799281300157623,147.84449503422758,-5.145736125381682,154.09345238595574,-1.6526998916909459,1.0228291232522975,1.5041889925148006,1.0228291232522984,6.579587278652171,132.77509176027561,-8.271167107267381,134.6744767612108,-5.948435793439665,113.79527519808532,-0.19039141473114618,118.4390649887668,-6.342171897533099,15.776799021614941,13.448377401483047,34.43140333102673,29.64323501296973,0.7999999999999972,0.49576099340943625,0.4464418093898184,0.7734483531782212,154.61288495514302,-9.777736139768074,8.693273717231223,150.98346617827184,-7.818834037234835,4.740590496591038
186,148.8,-3.6330134451236678,148.8,-3.6330134451236678,149.7464752491471,-4.926159213608721,149.29781769402825,-2.4262400507979494,149.7464752491471,-4.926159213608721,155.81846512018456,1.142863635568709,1.602510959650147,1.3054211894021075,1.602510959650147,8.489278799352144,148.51765082662055,-3.933883472464134,149.29533223302892,-2.4068309175132354,148.51765082662055,-3.9338834724641343,153.47188836510438,-0.8440468358420644,0.4126061427801533,1.3224513647369076,0.41260614278015356,5.4410362656101885,133.60271185130065,-8.108045712995398,135.3875930938801,-5.776673723302922,117.33130757329411,-0.656184718835547,119.36201553143549,-6.157355726516908,15.842458170154377,13.58263370644945,31.609177659538556,29.54601891160763,0.7999999999999972,0.5076031199757605,0.7476619380016641,0.6469352903141777,155.3605468931447,-9.130800849453896,8.559581875323254,151.43069674234638,-6.187551704362274,3.6669102890724816
187,149.6,-3.1195909055737197,149.6,-3.1195909055737197,149.45434217468625,-5.282686912802509,149.89883316155814,-2.023616679645114,149.45434217468625,-5.282686912802509,154.83745578226467,-1.2742482165150018,2.1679945891455223,1.135984490363599,2.1679945891455223,5.553038151430273,149.0522258645319,-3.4817050205671625,149.8973411732715,-2.004687042542062,149.0522258645319,-3.481705020567163,153.89003398426343,-1.3253350011311773,0.6566453652964528,1.1538727820368226,0.656645365296453,4.650133959012589,134.37572648062735,-7.970265330719894,136.09524275723606,-5.593653558167914,120.2743027337187,-1.0800479601355584,120.23795119059237,-6.036785327241667,15.97834617760669,13.729510340683904,29.396534754624817,29.50660830356221,0.7999999999999972,0.5190334346213961,0.6832913440873547,0.6535903342942002,156.04383823723205,-8.477210515159696,8.380163429709121,151.43119099345,-6.241043993509665,3.618940429832643
188,150.4,-2.5949465758808756,150.4,-2.5949465758808756,148.70641256386318,0.7793366942642539,150.49910170181343,-1.611524843315503,148.70641256386318,0.7793366942642539,153.21627848126775,-2.5086900263284146,3.7754504355138616,0.9884024743919838,3.7754504355138616,2.81759909788324,150.16075774443172,-2.3189732067595052,150.49860691543321,-1.593089285608815,150.16075774443172,-2.3189732067595057,154.18891234116114,-0.8104927955324662,0.36523712477457854,1.0066982436870184,0.36523712477457815,4.188094080032455,135.07457131574458,-7.543585536816356,136.7976559125246,-5.399462570452257,122.72004480062414,-0.920102908748532,121.05222680728184,-5.9496722983858135,16.104589157190183,13.888451124509317,27.730579170814092,29.538889214803987,0.8000000000000114,0.530041650834689,0.7767763312857886,0.8476430554893191,156.82061456851784,-7.629567459670376,8.159148171283128,151.14067316525959,-1.7433345519161354,1.1286451067970682
189,151.20000000000002,-2.0595076039043416,151.20000000000002,-2.0595076039043416,148.17030555062829,-0.2962280900054406,151.09912253942537,-1.1902116296888594,148.17030555062829,-0.2962280900054406,147.32949359893456,-1.494282305930892,3.50545333740009,0.875129563458597,3.50545333740009,3.9115597193648775,150.81792724444261,-1.355944132805537,151.09962619165987,-1.1722845417850198,150.8179272444426,-1.3559441328055375,154.20703396186545,0.12068304312342112,0.8006129829098608,0.8928827825404023,0.8006129829098739,3.7142273093066676,135.7131929540094,-7.190163636008039,137.49507584202595,-5.194195826072426,124.78970537879582,-0.8693682962135162,121.7010426837382,-5.839663605859703,16.314558645562762,14.058848332136611,26.43709691986846,29.740175892986176,0.7999999999999972,0.540617861964062,0.8887376363525138,0.4349741489354475,157.70935220487036,-7.194593310734929,8.291005448288292,151.03201954690093,-2.3657376562242876,0.34927679219675134
190,152.0,-1.5137108519527516,152.0,-1.5137108519527516,151.10697009586596,-1.5296561345859863,151.69939551815276,-0.759931324205987,151.10697009586596,-1.5296561345859863,156.15046632079932,-0.22615242421744375,0.8931722463869467,0.8115088606766939,0.8931722463869467,4.345592869209183,151.12679112921816,-0.8723854371893239,151.70089635013366,-0.742526894272974,151.12679112921816,-0.8723854371893239,153.46394543118012,0.32827189587741634,1.0834168263570465,0.8271563878409031,1.0834168263570465,2.352878379512449,136.4638800856463,-6.9141254615760035,138.1877583393925,-4.977956155382742,126.82505849977126,-0.9204343521665816,122.55163564489314,-5.701060035919777,16.447963398214675,14.24004969139357,25.18193115202124,29.7445802858201,0.7999999999999972,0.5507525501333719,0.8565788493798454,0.3052337902459627,158.5659310542502,-6.889359520488966,8.485814587692941,153.34465838338124,-3.1375671503568805,2.1083205273070362
191,152.8,-0.9580025036375979,152.8,-0.9580025036375979,154.51279758864695,2.001885774142454,152.300419851533,-0.32094530880622263,154.51279758864695,2.001885774142454,155.70584384558217,0.6847462179939545,3.419738907667443,0.8095814932597796,3.419738907667443,3.3380461077297574,151.9970796545062,0.4266051369868487,152.302914111962,-0.30407751311669046,151.9970796545062,0.4266051369868487,153.03146117143757,1.381381207682093,1.6005684614172262,0.821408712709033,1.6005684614172262,2.350806334573552,137.34404679032863,-6.479330619893773,138.8759710687915,-4.750854120603116,128.87218175607072,-0.7043694191030245,123.37024575081473,-5.54338818014002,16.41254257532671,14.431365322291914,23.92916245203927,29.78483165924751,0.8000000000000114,0.560436594807352,0.8255047989428801,0.505582985333441,159.3914358531931,-6.383776535155525,8.537332747869995,155.9763890680108,-0.5138129186469402,3.2072966652295576
192,153.60000000000002,-0.3928376623380476,153.60000000000002,-0.3928376623380476,154.02818748826044,-0.23810104704281101,152.9026928751081,0.12647804396449758,154.02818748826044,-0.23810104704281101,156.3912345840252,4.520544421293037,0.45528885909474365,0.8694400665011641,0.45528885909474365,5.650868429082838,153.14911139673399,0.6627769993165443,152.90617432963305,0.14279545091277498,153.14911139673396,0.6627769993165443,154.10790419908918,2.2572281653552926,1.1478775398339913,0.8765254661850692,1.1478775398340024,2.6982986429527003,138.15765930345515,-6.174973172321048,139.55999289445126,-4.513007979671296,130.6584715410277,-0.6712604097107303,124.18556406963444,-5.294900509138998,16.489359515880913,14.632074458794072,22.943217892442462,29.82011504430471,0.7999999999999972,0.5696612809994486,0.8599373166632742,0.4259124729223745,160.25137316985635,-5.957864062233151,8.672386284997577,155.89514319273923,-1.9540299515999133,2.7757888318868584
